date,team,priority,request_count
2024-05-12,KYC,Low,160
2024-05-12,KYC,High,20
2024-05-12,Payments,Low,33
2024-05-12,Payments,High,79
2024-05-12,Sanctions,Low,0
2024-05-12,Sanctions,High,35
2024-05-13,KYC,Low,179
2024-05-13,KYC,High,30
2024-05-13,Payments,Low,29
2024-05-13,Payments,High,80
2024-05-13,Sanctions,Low,0
2024-05-13,Sanctions,High,39
2024-05-14,KYC,Low,188
2024-05-14,KYC,High,25
2024-05-14,Payments,Low,30
2024-05-14,Payments,High,95
2024-05-14,Sanctions,Low,1
2024-05-14,Sanctions,High,33
2024-05-15,KYC,Low,219
2024-05-15,KYC,High,18
2024-05-15,Payments,Low,22
2024-05-15,Payments,High,86
2024-05-15,Sanctions,Low,0
2024-05-15,Sanctions,High,38
2024-05-16,KYC,Low,176
2024-05-16,KYC,High,20
2024-05-16,Payments,Low,26
2024-05-16,Payments,High,65
2024-05-16,Sanctions,Low,0
2024-05-16,Sanctions,High,28
2024-05-17,KYC,Low,164
2024-05-17,KYC,High,13
2024-05-17,Payments,Low,34
2024-05-17,Payments,High,160
2024-05-17,Sanctions,Low,0
2024-05-17,Sanctions,High,38
2024-05-18,KYC,Low,150
2024-05-18,KYC,High,19
2024-05-18,Payments,Low,20
2024-05-18,Payments,High,72
2024-05-18,Sanctions,Low,1
2024-05-18,Sanctions,High,30
2024-05-19,KYC,Low,165
2024-05-19,KYC,High,16
2024-05-19,Payments,Low,24
2024-05-19,Payments,High,87
2024-05-19,Sanctions,Low,1
2024-05-19,Sanctions,High,34
2024-05-20,KYC,Low,176
2024-05-20,KYC,High,30
2024-05-20,Payments,Low,18
2024-05-20,Payments,High,107
2024-05-20,Sanctions,Low,1
2024-05-20,Sanctions,High,38
2024-05-21,KYC,Low,194
2024-05-21,KYC,High,19
2024-05-21,Payments,Low,28
2024-05-21,Payments,High,93
2024-05-21,Sanctions,Low,0
2024-05-21,Sanctions,High,31
2024-05-22,KYC,Low,186
2024-05-22,KYC,High,22
2024-05-22,Payments,Low,26
2024-05-22,Payments,High,72
2024-05-22,Sanctions,Low,1
2024-05-22,Sanctions,High,43
2024-05-23,KYC,Low,179
2024-05-23,KYC,High,20
2024-05-23,Payments,Low,26
2024-05-23,Payments,High,91
2024-05-23,Sanctions,Low,0
2024-05-23,Sanctions,High,29
2024-05-24,KYC,Low,176
2024-05-24,KYC,High,20
2024-05-24,Payments,Low,42
2024-05-24,Payments,High,143
2024-05-24,Sanctions,Low,0
2024-05-24,Sanctions,High,53
2024-05-25,KYC,Low,165
2024-05-25,KYC,High,16
2024-05-25,Payments,Low,22
2024-05-25,Payments,High,88
2024-05-25,Sanctions,Low,5
2024-05-25,Sanctions,High,224
2024-05-26,KYC,Low,179
2024-05-26,KYC,High,14
2024-05-26,Payments,Low,21
2024-05-26,Payments,High,87
2024-05-26,Sanctions,Low,2
2024-05-26,Sanctions,High,44
2024-05-27,KYC,Low,175
2024-05-27,KYC,High,25
2024-05-27,Payments,Low,26
2024-05-27,Payments,High,76
2024-05-27,Sanctions,Low,1
2024-05-27,Sanctions,High,35
2024-05-28,KYC,Low,184
2024-05-28,KYC,High,36
2024-05-28,Payments,Low,20
2024-05-28,Payments,High,110
2024-05-28,Sanctions,Low,6
2024-05-28,Sanctions,High,247
2024-05-29,KYC,Low,198
2024-05-29,KYC,High,28
2024-05-29,Payments,Low,35
2024-05-29,Payments,High,82
2024-05-29,Sanctions,Low,2
2024-05-29,Sanctions,High,36
2024-05-30,KYC,Low,217
2024-05-30,KYC,High,20
2024-05-30,Payments,Low,24
2024-05-30,Payments,High,86
2024-05-30,Sanctions,Low,0
2024-05-30,Sanctions,High,46
2024-05-31,KYC,Low,163
2024-05-31,KYC,High,11
2024-05-31,Payments,Low,67
2024-05-31,Payments,High,260
2024-05-31,Sanctions,Low,0
2024-05-31,Sanctions,High,37
2024-06-01,KYC,Low,165
2024-06-01,KYC,High,19
2024-06-01,Payments,Low,23
2024-06-01,Payments,High,80
2024-06-01,Sanctions,Low,1
2024-06-01,Sanctions,High,38
2024-06-02,KYC,Low,160
2024-06-02,KYC,High,21
2024-06-02,Payments,Low,27
2024-06-02,Payments,High,93
2024-06-02,Sanctions,Low,0
2024-06-02,Sanctions,High,26
2024-06-03,KYC,Low,206
2024-06-03,KYC,High,20
2024-06-03,Payments,Low,27
2024-06-03,Payments,High,80
2024-06-03,Sanctions,Low,1
2024-06-03,Sanctions,High,36
2024-06-04,KYC,Low,187
2024-06-04,KYC,High,23
2024-06-04,Payments,Low,28
2024-06-04,Payments,High,92
2024-06-04,Sanctions,Low,1
2024-06-04,Sanctions,High,29
2024-06-05,KYC,Low,183
2024-06-05,KYC,High,14
2024-06-05,Payments,Low,31
2024-06-05,Payments,High,71
2024-06-05,Sanctions,Low,0
2024-06-05,Sanctions,High,32
2024-06-06,KYC,Low,194
2024-06-06,KYC,High,18
2024-06-06,Payments,Low,25
2024-06-06,Payments,High,98
2024-06-06,Sanctions,Low,1
2024-06-06,Sanctions,High,30
2024-06-07,KYC,Low,158
2024-06-07,KYC,High,10
2024-06-07,Payments,Low,36
2024-06-07,Payments,High,171
2024-06-07,Sanctions,Low,1
2024-06-07,Sanctions,High,34
2024-06-08,KYC,Low,197
2024-06-08,KYC,High,23
2024-06-08,Payments,Low,15
2024-06-08,Payments,High,84
2024-06-08,Sanctions,Low,2
2024-06-08,Sanctions,High,26
2024-06-09,KYC,Low,175
2024-06-09,KYC,High,14
2024-06-09,Payments,Low,25
2024-06-09,Payments,High,85
2024-06-09,Sanctions,Low,0
2024-06-09,Sanctions,High,27
2024-06-10,KYC,Low,182
2024-06-10,KYC,High,24
2024-06-10,Payments,Low,21
2024-06-10,Payments,High,93
2024-06-10,Sanctions,Low,2
2024-06-10,Sanctions,High,37
2024-06-11,KYC,Low,208
2024-06-11,KYC,High,22
2024-06-11,Payments,Low,27
2024-06-11,Payments,High,103
2024-06-11,Sanctions,Low,1
2024-06-11,Sanctions,High,30
2024-06-12,KYC,Low,197
2024-06-12,KYC,High,21
2024-06-12,Payments,Low,40
2024-06-12,Payments,High,92
2024-06-12,Sanctions,Low,2
2024-06-12,Sanctions,High,47
2024-06-13,KYC,Low,171
2024-06-13,KYC,High,23
2024-06-13,Payments,Low,25
2024-06-13,Payments,High,82
2024-06-13,Sanctions,Low,0
2024-06-13,Sanctions,High,29
2024-06-14,KYC,Low,187
2024-06-14,KYC,High,14
2024-06-14,Payments,Low,39
2024-06-14,Payments,High,147
2024-06-14,Sanctions,Low,0
2024-06-14,Sanctions,High,28
2024-06-15,KYC,Low,155
2024-06-15,KYC,High,21
2024-06-15,Payments,Low,27
2024-06-15,Payments,High,81
2024-06-15,Sanctions,Low,0
2024-06-15,Sanctions,High,34
2024-06-16,KYC,Low,156
2024-06-16,KYC,High,18
2024-06-16,Payments,Low,26
2024-06-16,Payments,High,68
2024-06-16,Sanctions,Low,0
2024-06-16,Sanctions,High,27
2024-06-17,KYC,Low,191
2024-06-17,KYC,High,18
2024-06-17,Payments,Low,41
2024-06-17,Payments,High,81
2024-06-17,Sanctions,Low,0
2024-06-17,Sanctions,High,36
2024-06-18,KYC,Low,193
2024-06-18,KYC,High,15
2024-06-18,Payments,Low,31
2024-06-18,Payments,High,107
2024-06-18,Sanctions,Low,0
2024-06-18,Sanctions,High,65
2024-06-19,KYC,Low,183
2024-06-19,KYC,High,21
2024-06-19,Payments,Low,31
2024-06-19,Payments,High,79
2024-06-19,Sanctions,Low,2
2024-06-19,Sanctions,High,38
2024-06-20,KYC,Low,160
2024-06-20,KYC,High,17
2024-06-20,Payments,Low,19
2024-06-20,Payments,High,79
2024-06-20,Sanctions,Low,0
2024-06-20,Sanctions,High,36
2024-06-21,KYC,Low,165
2024-06-21,KYC,High,14
2024-06-21,Payments,Low,33
2024-06-21,Payments,High,171
2024-06-21,Sanctions,Low,2
2024-06-21,Sanctions,High,34
2024-06-22,KYC,Low,189
2024-06-22,KYC,High,18
2024-06-22,Payments,Low,24
2024-06-22,Payments,High,98
2024-06-22,Sanctions,Low,0
2024-06-22,Sanctions,High,44
2024-06-23,KYC,Low,157
2024-06-23,KYC,High,19
2024-06-23,Payments,Low,28
2024-06-23,Payments,High,87
2024-06-23,Sanctions,Low,0
2024-06-23,Sanctions,High,29
2024-06-24,KYC,Low,191
2024-06-24,KYC,High,22
2024-06-24,Payments,Low,27
2024-06-24,Payments,High,81
2024-06-24,Sanctions,Low,1
2024-06-24,Sanctions,High,36
2024-06-25,KYC,Low,181
2024-06-25,KYC,High,17
2024-06-25,Payments,Low,32
2024-06-25,Payments,High,78
2024-06-25,Sanctions,Low,2
2024-06-25,Sanctions,High,38
2024-06-26,KYC,Low,204
2024-06-26,KYC,High,13
2024-06-26,Payments,Low,19
2024-06-26,Payments,High,74
2024-06-26,Sanctions,Low,1
2024-06-26,Sanctions,High,37
2024-06-27,KYC,Low,189
2024-06-27,KYC,High,14
2024-06-27,Payments,Low,34
2024-06-27,Payments,High,97
2024-06-27,Sanctions,Low,0
2024-06-27,Sanctions,High,30
2024-06-28,KYC,Low,163
2024-06-28,KYC,High,18
2024-06-28,Payments,Low,39
2024-06-28,Payments,High,147
2024-06-28,Sanctions,Low,8
2024-06-28,Sanctions,High,226
2024-06-29,KYC,Low,168
2024-06-29,KYC,High,13
2024-06-29,Payments,Low,17
2024-06-29,Payments,High,83
2024-06-29,Sanctions,Low,0
2024-06-29,Sanctions,High,21
2024-06-30,KYC,Low,169
2024-06-30,KYC,High,26
2024-06-30,Payments,Low,29
2024-06-30,Payments,High,143
2024-06-30,Sanctions,Low,0
2024-06-30,Sanctions,High,43
2024-07-01,KYC,Low,178
2024-07-01,KYC,High,24
2024-07-01,Payments,Low,29
2024-07-01,Payments,High,88
2024-07-01,Sanctions,Low,0
2024-07-01,Sanctions,High,37
2024-07-02,KYC,Low,188
2024-07-02,KYC,High,19
2024-07-02,Payments,Low,33
2024-07-02,Payments,High,94
2024-07-02,Sanctions,Low,2
2024-07-02,Sanctions,High,184
2024-07-03,KYC,Low,180
2024-07-03,KYC,High,20
2024-07-03,Payments,Low,34
2024-07-03,Payments,High,86
2024-07-03,Sanctions,Low,1
2024-07-03,Sanctions,High,46
2024-07-04,KYC,Low,175
2024-07-04,KYC,High,19
2024-07-04,Payments,Low,24
2024-07-04,Payments,High,94
2024-07-04,Sanctions,Low,1
2024-07-04,Sanctions,High,31
2024-07-05,KYC,Low,189
2024-07-05,KYC,High,20
2024-07-05,Payments,Low,35
2024-07-05,Payments,High,141
2024-07-05,Sanctions,Low,0
2024-07-05,Sanctions,High,53
2024-07-06,KYC,Low,165
2024-07-06,KYC,High,18
2024-07-06,Payments,Low,20
2024-07-06,Payments,High,72
2024-07-06,Sanctions,Low,0
2024-07-06,Sanctions,High,29
2024-07-07,KYC,Low,184
2024-07-07,KYC,High,19
2024-07-07,Payments,Low,27
2024-07-07,Payments,High,80
2024-07-07,Sanctions,Low,1
2024-07-07,Sanctions,High,24
2024-07-08,KYC,Low,181
2024-07-08,KYC,High,25
2024-07-08,Payments,Low,37
2024-07-08,Payments,High,100
2024-07-08,Sanctions,Low,1
2024-07-08,Sanctions,High,42
2024-07-09,KYC,Low,230
2024-07-09,KYC,High,20
2024-07-09,Payments,Low,29
2024-07-09,Payments,High,86
2024-07-09,Sanctions,Low,2
2024-07-09,Sanctions,High,43
2024-07-10,KYC,Low,185
2024-07-10,KYC,High,22
2024-07-10,Payments,Low,23
2024-07-10,Payments,High,91
2024-07-10,Sanctions,Low,0
2024-07-10,Sanctions,High,45
2024-07-11,KYC,Low,172
2024-07-11,KYC,High,12
2024-07-11,Payments,Low,23
2024-07-11,Payments,High,67
2024-07-11,Sanctions,Low,0
2024-07-11,Sanctions,High,42
2024-07-12,KYC,Low,177
2024-07-12,KYC,High,19
2024-07-12,Payments,Low,43
2024-07-12,Payments,High,186
2024-07-12,Sanctions,Low,0
2024-07-12,Sanctions,High,33
2024-07-13,KYC,Low,147
2024-07-13,KYC,High,19
2024-07-13,Payments,Low,22
2024-07-13,Payments,High,90
2024-07-13,Sanctions,Low,1
2024-07-13,Sanctions,High,23
2024-07-14,KYC,Low,160
2024-07-14,KYC,High,11
2024-07-14,Payments,Low,30
2024-07-14,Payments,High,85
2024-07-14,Sanctions,Low,1
2024-07-14,Sanctions,High,32
2024-07-15,KYC,Low,191
2024-07-15,KYC,High,16
2024-07-15,Payments,Low,18
2024-07-15,Payments,High,81
2024-07-15,Sanctions,Low,1
2024-07-15,Sanctions,High,37
2024-07-16,KYC,Low,214
2024-07-16,KYC,High,26
2024-07-16,Payments,Low,25
2024-07-16,Payments,High,94
2024-07-16,Sanctions,Low,1
2024-07-16,Sanctions,High,39
2024-07-17,KYC,Low,175
2024-07-17,KYC,High,26
2024-07-17,Payments,Low,24
2024-07-17,Payments,High,86
2024-07-17,Sanctions,Low,1
2024-07-17,Sanctions,High,34
2024-07-18,KYC,Low,202
2024-07-18,KYC,High,21
2024-07-18,Payments,Low,31
2024-07-18,Payments,High,83
2024-07-18,Sanctions,Low,0
2024-07-18,Sanctions,High,33
2024-07-19,KYC,Low,178
2024-07-19,KYC,High,13
2024-07-19,Payments,Low,47
2024-07-19,Payments,High,180
2024-07-19,Sanctions,Low,1
2024-07-19,Sanctions,High,28
2024-07-20,KYC,Low,160
2024-07-20,KYC,High,13
2024-07-20,Payments,Low,24
2024-07-20,Payments,High,92
2024-07-20,Sanctions,Low,0
2024-07-20,Sanctions,High,29
2024-07-21,KYC,Low,179
2024-07-21,KYC,High,18
2024-07-21,Payments,Low,23
2024-07-21,Payments,High,86
2024-07-21,Sanctions,Low,0
2024-07-21,Sanctions,High,28
2024-07-22,KYC,Low,204
2024-07-22,KYC,High,18
2024-07-22,Payments,Low,24
2024-07-22,Payments,High,100
2024-07-22,Sanctions,Low,1
2024-07-22,Sanctions,High,44
2024-07-23,KYC,Low,199
2024-07-23,KYC,High,26
2024-07-23,Payments,Low,34
2024-07-23,Payments,High,76
2024-07-23,Sanctions,Low,0
2024-07-23,Sanctions,High,78
2024-07-24,KYC,Low,200
2024-07-24,KYC,High,21
2024-07-24,Payments,Low,25
2024-07-24,Payments,High,96
2024-07-24,Sanctions,Low,0
2024-07-24,Sanctions,High,56
2024-07-25,KYC,Low,186
2024-07-25,KYC,High,23
2024-07-25,Payments,Low,25
2024-07-25,Payments,High,91
2024-07-25,Sanctions,Low,0
2024-07-25,Sanctions,High,31
2024-07-26,KYC,Low,186
2024-07-26,KYC,High,19
2024-07-26,Payments,Low,48
2024-07-26,Payments,High,158
2024-07-26,Sanctions,Low,4
2024-07-26,Sanctions,High,169
2024-07-27,KYC,Low,191
2024-07-27,KYC,High,24
2024-07-27,Payments,Low,32
2024-07-27,Payments,High,98
2024-07-27,Sanctions,Low,2
2024-07-27,Sanctions,High,39
2024-07-28,KYC,Low,159
2024-07-28,KYC,High,13
2024-07-28,Payments,Low,30
2024-07-28,Payments,High,86
2024-07-28,Sanctions,Low,4
2024-07-28,Sanctions,High,212
2024-07-29,KYC,Low,189
2024-07-29,KYC,High,22
2024-07-29,Payments,Low,27
2024-07-29,Payments,High,86
2024-07-29,Sanctions,Low,1
2024-07-29,Sanctions,High,42
2024-07-30,KYC,Low,198
2024-07-30,KYC,High,24
2024-07-30,Payments,Low,40
2024-07-30,Payments,High,75
2024-07-30,Sanctions,Low,0
2024-07-30,Sanctions,High,34
2024-07-31,KYC,Low,201
2024-07-31,KYC,High,17
2024-07-31,Payments,Low,41
2024-07-31,Payments,High,132
2024-07-31,Sanctions,Low,3
2024-07-31,Sanctions,High,31
2024-08-01,KYC,Low,186
2024-08-01,KYC,High,20
2024-08-01,Payments,Low,23
2024-08-01,Payments,High,83
2024-08-01,Sanctions,Low,1
2024-08-01,Sanctions,High,40
2024-08-02,KYC,Low,192
2024-08-02,KYC,High,31
2024-08-02,Payments,Low,36
2024-08-02,Payments,High,176
2024-08-02,Sanctions,Low,0
2024-08-02,Sanctions,High,33
2024-08-03,KYC,Low,142
2024-08-03,KYC,High,19
2024-08-03,Payments,Low,21
2024-08-03,Payments,High,92
2024-08-03,Sanctions,Low,0
2024-08-03,Sanctions,High,35
2024-08-04,KYC,Low,166
2024-08-04,KYC,High,20
2024-08-04,Payments,Low,23
2024-08-04,Payments,High,100
2024-08-04,Sanctions,Low,1
2024-08-04,Sanctions,High,47
2024-08-05,KYC,Low,174
2024-08-05,KYC,High,22
2024-08-05,Payments,Low,23
2024-08-05,Payments,High,92
2024-08-05,Sanctions,Low,0
2024-08-05,Sanctions,High,53
2024-08-06,KYC,Low,236
2024-08-06,KYC,High,22
2024-08-06,Payments,Low,23
2024-08-06,Payments,High,98
2024-08-06,Sanctions,Low,0
2024-08-06,Sanctions,High,46
2024-08-07,KYC,Low,179
2024-08-07,KYC,High,30
2024-08-07,Payments,Low,26
2024-08-07,Payments,High,94
2024-08-07,Sanctions,Low,1
2024-08-07,Sanctions,High,35
2024-08-08,KYC,Low,182
2024-08-08,KYC,High,15
2024-08-08,Payments,Low,17
2024-08-08,Payments,High,84
2024-08-08,Sanctions,Low,0
2024-08-08,Sanctions,High,24
2024-08-09,KYC,Low,200
2024-08-09,KYC,High,14
2024-08-09,Payments,Low,45
2024-08-09,Payments,High,149
2024-08-09,Sanctions,Low,0
2024-08-09,Sanctions,High,35
2024-08-10,KYC,Low,175
2024-08-10,KYC,High,17
2024-08-10,Payments,Low,31
2024-08-10,Payments,High,83
2024-08-10,Sanctions,Low,1
2024-08-10,Sanctions,High,24
2024-08-11,KYC,Low,166
2024-08-11,KYC,High,16
2024-08-11,Payments,Low,15
2024-08-11,Payments,High,99
2024-08-11,Sanctions,Low,1
2024-08-11,Sanctions,High,48
2024-08-12,KYC,Low,186
2024-08-12,KYC,High,19
2024-08-12,Payments,Low,23
2024-08-12,Payments,High,86
2024-08-12,Sanctions,Low,1
2024-08-12,Sanctions,High,54
2024-08-13,KYC,Low,205
2024-08-13,KYC,High,29
2024-08-13,Payments,Low,26
2024-08-13,Payments,High,101
2024-08-13,Sanctions,Low,0
2024-08-13,Sanctions,High,34
2024-08-14,KYC,Low,215
2024-08-14,KYC,High,22
2024-08-14,Payments,Low,30
2024-08-14,Payments,High,77
2024-08-14,Sanctions,Low,1
2024-08-14,Sanctions,High,40
2024-08-15,KYC,Low,176
2024-08-15,KYC,High,19
2024-08-15,Payments,Low,21
2024-08-15,Payments,High,69
2024-08-15,Sanctions,Low,1
2024-08-15,Sanctions,High,60
2024-08-16,KYC,Low,172
2024-08-16,KYC,High,26
2024-08-16,Payments,Low,41
2024-08-16,Payments,High,184
2024-08-16,Sanctions,Low,0
2024-08-16,Sanctions,High,39
2024-08-17,KYC,Low,181
2024-08-17,KYC,High,14
2024-08-17,Payments,Low,20
2024-08-17,Payments,High,65
2024-08-17,Sanctions,Low,1
2024-08-17,Sanctions,High,33
2024-08-18,KYC,Low,191
2024-08-18,KYC,High,14
2024-08-18,Payments,Low,24
2024-08-18,Payments,High,91
2024-08-18,Sanctions,Low,0
2024-08-18,Sanctions,High,42
2024-08-19,KYC,Low,177
2024-08-19,KYC,High,26
2024-08-19,Payments,Low,21
2024-08-19,Payments,High,92
2024-08-19,Sanctions,Low,0
2024-08-19,Sanctions,High,38
2024-08-20,KYC,Low,206
2024-08-20,KYC,High,26
2024-08-20,Payments,Low,24
2024-08-20,Payments,High,77
2024-08-20,Sanctions,Low,1
2024-08-20,Sanctions,High,29
2024-08-21,KYC,Low,222
2024-08-21,KYC,High,23
2024-08-21,Payments,Low,23
2024-08-21,Payments,High,94
2024-08-21,Sanctions,Low,1
2024-08-21,Sanctions,High,37
2024-08-22,KYC,Low,191
2024-08-22,KYC,High,24
2024-08-22,Payments,Low,25
2024-08-22,Payments,High,93
2024-08-22,Sanctions,Low,0
2024-08-22,Sanctions,High,56
2024-08-23,KYC,Low,177
2024-08-23,KYC,High,19
2024-08-23,Payments,Low,35
2024-08-23,Payments,High,150
2024-08-23,Sanctions,Low,1
2024-08-23,Sanctions,High,35
2024-08-24,KYC,Low,169
2024-08-24,KYC,High,15
2024-08-24,Payments,Low,23
2024-08-24,Payments,High,87
2024-08-24,Sanctions,Low,0
2024-08-24,Sanctions,High,47
2024-08-25,KYC,Low,169
2024-08-25,KYC,High,24
2024-08-25,Payments,Low,32
2024-08-25,Payments,High,89
2024-08-25,Sanctions,Low,0
2024-08-25,Sanctions,High,31
2024-08-26,KYC,Low,211
2024-08-26,KYC,High,22
2024-08-26,Payments,Low,25
2024-08-26,Payments,High,98
2024-08-26,Sanctions,Low,0
2024-08-26,Sanctions,High,46
2024-08-27,KYC,Low,197
2024-08-27,KYC,High,26
2024-08-27,Payments,Low,33
2024-08-27,Payments,High,96
2024-08-27,Sanctions,Low,0
2024-08-27,Sanctions,High,53
2024-08-28,KYC,Low,225
2024-08-28,KYC,High,17
2024-08-28,Payments,Low,24
2024-08-28,Payments,High,97
2024-08-28,Sanctions,Low,1
2024-08-28,Sanctions,High,49
2024-08-29,KYC,Low,192
2024-08-29,KYC,High,16
2024-08-29,Payments,Low,20
2024-08-29,Payments,High,82
2024-08-29,Sanctions,Low,1
2024-08-29,Sanctions,High,31
2024-08-30,KYC,Low,196
2024-08-30,KYC,High,18
2024-08-30,Payments,Low,50
2024-08-30,Payments,High,165
2024-08-30,Sanctions,Low,1
2024-08-30,Sanctions,High,36
2024-08-31,KYC,Low,187
2024-08-31,KYC,High,30
2024-08-31,Payments,Low,40
2024-08-31,Payments,High,119
2024-08-31,Sanctions,Low,1
2024-08-31,Sanctions,High,40
2024-09-01,KYC,Low,183
2024-09-01,KYC,High,20
2024-09-01,Payments,Low,24
2024-09-01,Payments,High,81
2024-09-01,Sanctions,Low,1
2024-09-01,Sanctions,High,39
2024-09-02,KYC,Low,193
2024-09-02,KYC,High,29
2024-09-02,Payments,Low,19
2024-09-02,Payments,High,91
2024-09-02,Sanctions,Low,0
2024-09-02,Sanctions,High,41
2024-09-03,KYC,Low,178
2024-09-03,KYC,High,18
2024-09-03,Payments,Low,24
2024-09-03,Payments,High,86
2024-09-03,Sanctions,Low,0
2024-09-03,Sanctions,High,42
2024-09-04,KYC,Low,193
2024-09-04,KYC,High,28
2024-09-04,Payments,Low,25
2024-09-04,Payments,High,103
2024-09-04,Sanctions,Low,0
2024-09-04,Sanctions,High,37
2024-09-05,KYC,Low,226
2024-09-05,KYC,High,19
2024-09-05,Payments,Low,26
2024-09-05,Payments,High,78
2024-09-05,Sanctions,Low,1
2024-09-05,Sanctions,High,34
2024-09-06,KYC,Low,168
2024-09-06,KYC,High,27
2024-09-06,Payments,Low,48
2024-09-06,Payments,High,154
2024-09-06,Sanctions,Low,0
2024-09-06,Sanctions,High,42
2024-09-07,KYC,Low,165
2024-09-07,KYC,High,17
2024-09-07,Payments,Low,22
2024-09-07,Payments,High,68
2024-09-07,Sanctions,Low,0
2024-09-07,Sanctions,High,53
2024-09-08,KYC,Low,150
2024-09-08,KYC,High,19
2024-09-08,Payments,Low,19
2024-09-08,Payments,High,70
2024-09-08,Sanctions,Low,1
2024-09-08,Sanctions,High,46
2024-09-09,KYC,Low,187
2024-09-09,KYC,High,29
2024-09-09,Payments,Low,35
2024-09-09,Payments,High,72
2024-09-09,Sanctions,Low,3
2024-09-09,Sanctions,High,29
2024-09-10,KYC,Low,183
2024-09-10,KYC,High,17
2024-09-10,Payments,Low,26
2024-09-10,Payments,High,82
2024-09-10,Sanctions,Low,1
2024-09-10,Sanctions,High,35
2024-09-11,KYC,Low,187
2024-09-11,KYC,High,24
2024-09-11,Payments,Low,22
2024-09-11,Payments,High,88
2024-09-11,Sanctions,Low,0
2024-09-11,Sanctions,High,51
2024-09-12,KYC,Low,200
2024-09-12,KYC,High,21
2024-09-12,Payments,Low,22
2024-09-12,Payments,High,86
2024-09-12,Sanctions,Low,1
2024-09-12,Sanctions,High,36
2024-09-13,KYC,Low,178
2024-09-13,KYC,High,16
2024-09-13,Payments,Low,41
2024-09-13,Payments,High,166
2024-09-13,Sanctions,Low,1
2024-09-13,Sanctions,High,36
2024-09-14,KYC,Low,163
2024-09-14,KYC,High,15
2024-09-14,Payments,Low,24
2024-09-14,Payments,High,88
2024-09-14,Sanctions,Low,1
2024-09-14,Sanctions,High,37
2024-09-15,KYC,Low,181
2024-09-15,KYC,High,19
2024-09-15,Payments,Low,16
2024-09-15,Payments,High,92
2024-09-15,Sanctions,Low,1
2024-09-15,Sanctions,High,41
2024-09-16,KYC,Low,206
2024-09-16,KYC,High,20
2024-09-16,Payments,Low,22
2024-09-16,Payments,High,101
2024-09-16,Sanctions,Low,1
2024-09-16,Sanctions,High,40
2024-09-17,KYC,Low,207
2024-09-17,KYC,High,23
2024-09-17,Payments,Low,25
2024-09-17,Payments,High,85
2024-09-17,Sanctions,Low,0
2024-09-17,Sanctions,High,38
2024-09-18,KYC,Low,191
2024-09-18,KYC,High,20
2024-09-18,Payments,Low,32
2024-09-18,Payments,High,104
2024-09-18,Sanctions,Low,0
2024-09-18,Sanctions,High,31
2024-09-19,KYC,Low,201
2024-09-19,KYC,High,26
2024-09-19,Payments,Low,28
2024-09-19,Payments,High,97
2024-09-19,Sanctions,Low,3
2024-09-19,Sanctions,High,40
2024-09-20,KYC,Low,180
2024-09-20,KYC,High,16
2024-09-20,Payments,Low,57
2024-09-20,Payments,High,193
2024-09-20,Sanctions,Low,0
2024-09-20,Sanctions,High,38
2024-09-21,KYC,Low,169
2024-09-21,KYC,High,18
2024-09-21,Payments,Low,15
2024-09-21,Payments,High,91
2024-09-21,Sanctions,Low,1
2024-09-21,Sanctions,High,45
2024-09-22,KYC,Low,159
2024-09-22,KYC,High,22
2024-09-22,Payments,Low,28
2024-09-22,Payments,High,72
2024-09-22,Sanctions,Low,2
2024-09-22,Sanctions,High,36
2024-09-23,KYC,Low,226
2024-09-23,KYC,High,24
2024-09-23,Payments,Low,18
2024-09-23,Payments,High,110
2024-09-23,Sanctions,Low,1
2024-09-23,Sanctions,High,40
2024-09-24,KYC,Low,211
2024-09-24,KYC,High,21
2024-09-24,Payments,Low,25
2024-09-24,Payments,High,85
2024-09-24,Sanctions,Low,2
2024-09-24,Sanctions,High,42
2024-09-25,KYC,Low,211
2024-09-25,KYC,High,27
2024-09-25,Payments,Low,25
2024-09-25,Payments,High,91
2024-09-25,Sanctions,Low,1
2024-09-25,Sanctions,High,34
2024-09-26,KYC,Low,190
2024-09-26,KYC,High,23
2024-09-26,Payments,Low,23
2024-09-26,Payments,High,78
2024-09-26,Sanctions,Low,0
2024-09-26,Sanctions,High,44
2024-09-27,KYC,Low,169
2024-09-27,KYC,High,25
2024-09-27,Payments,Low,48
2024-09-27,Payments,High,178
2024-09-27,Sanctions,Low,0
2024-09-27,Sanctions,High,40
2024-09-28,KYC,Low,167
2024-09-28,KYC,High,26
2024-09-28,Payments,Low,21
2024-09-28,Payments,High,94
2024-09-28,Sanctions,Low,0
2024-09-28,Sanctions,High,41
2024-09-29,KYC,Low,203
2024-09-29,KYC,High,22
2024-09-29,Payments,Low,28
2024-09-29,Payments,High,95
2024-09-29,Sanctions,Low,0
2024-09-29,Sanctions,High,21
2024-09-30,KYC,Low,197
2024-09-30,KYC,High,21
2024-09-30,Payments,Low,32
2024-09-30,Payments,High,161
2024-09-30,Sanctions,Low,0
2024-09-30,Sanctions,High,27
